time_s,cube_x_m,cube_y_m,error_dist_mm,lat_error_mm,state
3.798,0.35159,0.19435,219.302,10.877,PUSH
3.799,0.35158,0.19433,219.28,10.872,PUSH
3.8,0.35158,0.19431,219.257,10.868,PUSH
3.801,0.35157,0.19429,219.235,10.865,PUSH
3.802,0.35157,0.19426,219.213,10.86,PUSH
3.803,0.35156,0.19424,219.191,10.855,PUSH
3.804,0.35156,0.19422,219.167,10.851,PUSH
3.805,0.35155,0.19419,219.145,10.848,PUSH
3.806,0.35155,0.19417,219.123,10.844,PUSH
3.807,0.35154,0.19415,219.1,10.839,PUSH
3.808,0.35154,0.19413,219.078,10.836,PUSH
3.809,0.35153,0.1941,219.056,10.831,PUSH
3.81,0.35153,0.19408,219.033,10.826,PUSH
3.811,0.35152,0.19406,219.011,10.823,PUSH
3.812,0.35152,0.19404,218.989,10.818,PUSH
3.813,0.35151,0.19401,218.966,10.814,PUSH
3.814,0.35151,0.19399,218.942,10.81,PUSH
3.815,0.35151,0.19397,218.92,10.807,PUSH
3.816,0.3515,0.19394,218.898,10.802,PUSH
3.817,0.3515,0.19392,218.875,10.797,PUSH
3.818,0.35149,0.1939,218.853,10.794,PUSH
3.819,0.35149,0.19388,218.831,10.789,PUSH
3.82,0.35148,0.19385,218.808,10.784,PUSH
3.821,0.35148,0.19383,218.786,10.781,PUSH
3.822,0.35147,0.19381,218.764,10.776,PUSH
3.823,0.35147,0.19378,218.741,10.771,PUSH
3.824,0.35146,0.19376,218.719,10.768,PUSH
3.825,0.35146,0.19374,218.698,10.763,PUSH
3.826,0.35145,0.19372,218.675,10.758,PUSH
3.827,0.35145,0.19369,218.651,10.755,PUSH
3.828,0.35144,0.19367,218.629,10.752,PUSH
3.829,0.35144,0.19365,218.607,10.747,PUSH
3.83,0.35143,0.19362,218.584,10.743,PUSH
3.831,0.35143,0.1936,218.562,10.74,PUSH
3.832,0.35142,0.19358,218.54,10.735,PUSH
3.833,0.35142,0.19356,218.517,10.731,PUSH
3.834,0.35141,0.19353,218.495,10.727,PUSH
3.835,0.35141,0.19351,218.473,10.722,PUSH
3.836,0.3514,0.19349,218.451,10.718,PUSH
3.837,0.3514,0.19347,218.428,10.715,PUSH
3.838,0.3514,0.19344,218.407,10.71,PUSH
3.839,0.35139,0.19342,218.384,10.705,PUSH
3.84,0.35139,0.1934,218.36,10.701,PUSH
3.841,0.35138,0.19337,218.338,10.698,PUSH
3.842,0.35138,0.19335,218.317,10.694,PUSH
3.843,0.35137,0.19333,218.294,10.69,PUSH
3.844,0.35137,0.19331,218.272,10.687,PUSH
3.845,0.35136,0.19328,218.25,10.682,PUSH
3.846,0.35136,0.19326,218.227,10.677,PUSH
3.847,0.35135,0.19324,218.205,10.674,PUSH
3.848,0.35135,0.19322,218.183,10.669,PUSH
3.849,0.35134,0.19319,218.16,10.664,PUSH
3.85,0.35134,0.19317,218.138,10.661,PUSH
3.851,0.35133,0.19315,218.116,10.655,PUSH
3.852,0.35133,0.19313,218.094,10.651,PUSH
3.853,0.35132,0.1931,218.07,10.647,PUSH
3.854,0.35132,0.19308,218.048,10.644,PUSH
3.855,0.35131,0.19306,218.026,10.639,PUSH
3.856,0.35131,0.19303,218.003,10.635,PUSH
3.857,0.35131,0.19301,217.981,10.632,PUSH
3.858,0.3513,0.19299,217.96,10.627,PUSH
3.859,0.35129,0.19297,217.936,10.622,PUSH
3.86,0.35129,0.19294,217.914,10.619,PUSH
3.861,0.35128,0.19292,217.893,10.614,PUSH
3.862,0.35128,0.1929,217.87,10.609,PUSH
3.863,0.35127,0.19288,217.847,10.606,PUSH
3.864,0.35127,0.19285,217.826,10.6,PUSH
3.865,0.35126,0.19283,217.803,10.596,PUSH
3.866,0.35126,0.19281,217.779,10.592,PUSH
3.867,0.35126,0.19278,217.757,10.589,PUSH
3.868,0.35125,0.19276,217.735,10.584,PUSH
3.869,0.35125,0.19274,217.713,10.581,PUSH
3.87,0.35124,0.19272,217.692,10.575,PUSH
3.871,0.35124,0.19269,217.669,10.571,PUSH
3.872,0.35123,0.19267,217.645,10.566,PUSH
3.873,0.35123,0.19265,217.623,10.563,PUSH
3.874,0.35122,0.19263,217.601,10.558,PUSH
3.875,0.35122,0.1926,217.578,10.554,PUSH
3.876,0.35121,0.19258,217.556,10.551,PUSH
3.877,0.35121,0.19256,217.534,10.545,PUSH
3.878,0.3512,0.19253,217.511,10.541,PUSH
3.879,0.3512,0.19251,217.489,10.537,PUSH
3.88,0.35119,0.19249,217.467,10.532,PUSH
3.881,0.35119,0.19247,217.444,10.527,PUSH
3.882,0.35118,0.19244,217.422,10.524,PUSH
3.883,0.35118,0.19242,217.4,10.519,PUSH
3.884,0.35117,0.1924,217.377,10.514,PUSH
3.885,0.35117,0.19238,217.355,10.511,PUSH
3.886,0.35116,0.19235,217.333,10.506,PUSH
3.887,0.35116,0.19233,217.311,10.501,PUSH
3.888,0.35115,0.19231,217.287,10.498,PUSH
3.889,0.35115,0.19228,217.265,10.495,PUSH
3.89,0.35114,0.19226,217.243,10.49,PUSH
3.891,0.35114,0.19224,217.221,10.487,PUSH
3.892,0.35113,0.19222,217.2,10.482,PUSH
3.893,0.35113,0.19219,217.177,10.477,PUSH
3.894,0.35112,0.19217,217.153,10.473,PUSH
3.895,0.35112,0.19215,217.131,10.47,PUSH
3.896,0.35111,0.19213,217.11,10.465,PUSH
3.897,0.35111,0.1921,217.087,10.462,PUSH
3.898,0.3511,0.19208,217.066,10.456,PUSH
3.899,0.3511,0.19206,217.043,10.451,PUSH
3.9,0.35109,0.19204,217.019,10.447,PUSH
3.901,0.35109,0.19201,216.998,10.444,PUSH
3.902,0.35108,0.19199,216.976,10.439,PUSH
3.903,0.35108,0.19197,216.954,10.435,PUSH
3.904,0.35107,0.19195,216.932,10.43,PUSH
3.905,0.35107,0.19192,216.91,10.425,PUSH
3.906,0.35106,0.1919,216.885,10.421,PUSH
3.907,0.35106,0.19188,216.864,10.418,PUSH
3.908,0.35105,0.19185,216.842,10.413,PUSH
3.909,0.35105,0.19183,216.82,10.409,PUSH
3.91,0.35104,0.19181,216.798,10.404,PUSH
3.911,0.35104,0.19179,216.775,10.399,PUSH
3.912,0.35103,0.19176,216.751,10.395,PUSH
3.913,0.35103,0.19174,216.729,10.392,PUSH
3.914,0.35103,0.19172,216.707,10.387,PUSH
3.915,0.35102,0.1917,216.685,10.384,PUSH
3.916,0.35102,0.19167,216.664,10.378,PUSH
3.917,0.35101,0.19165,216.641,10.373,PUSH
3.918,0.351,0.19163,216.617,10.369,PUSH
3.919,0.351,0.1916,216.595,10.366,PUSH
3.92,0.351,0.19158,216.573,10.361,PUSH
3.921,0.35099,0.19156,216.551,10.358,PUSH
3.922,0.35099,0.19154,216.53,10.353,PUSH
3.923,0.35098,0.19152,216.507,10.348,PUSH
3.924,0.35097,0.19149,216.483,10.344,PUSH
3.925,0.35097,0.19147,216.461,10.34,PUSH
3.926,0.35097,0.19145,216.439,10.335,PUSH
3.927,0.35096,0.19142,216.416,10.333,PUSH
3.928,0.35096,0.1914,216.394,10.328,PUSH
3.929,0.35095,0.19137,216.37,10.325,PUSH
3.93,0.35095,0.19135,216.345,10.323,PUSH
3.931,0.35095,0.19132,216.321,10.323,PUSH
3.932,0.35095,0.1913,216.298,10.322,PUSH
3.933,0.35094,0.19127,216.275,10.321,PUSH
3.934,0.35094,0.19125,216.252,10.322,PUSH
3.935,0.35094,0.19122,216.23,10.321,PUSH
3.936,0.35093,0.1912,216.207,10.322,PUSH
3.937,0.35093,0.19118,216.185,10.321,PUSH
3.938,0.35093,0.19115,216.162,10.32,PUSH
3.939,0.35092,0.19113,216.139,10.32,PUSH
3.94,0.35092,0.19111,216.117,10.318,PUSH
3.941,0.35092,0.19108,216.094,10.317,PUSH
3.942,0.35091,0.19106,216.071,10.317,PUSH
3.943,0.35091,0.19104,216.05,10.315,PUSH
3.944,0.3509,0.19101,216.027,10.313,PUSH
3.945,0.3509,0.19099,216.004,10.313,PUSH
3.946,0.3509,0.19097,215.983,10.31,PUSH
3.947,0.35089,0.19094,215.96,10.309,PUSH
3.948,0.35089,0.19092,215.936,10.308,PUSH
3.949,0.35088,0.1909,215.914,10.307,PUSH
3.95,0.35088,0.19087,215.893,10.304,PUSH
3.951,0.35087,0.19085,215.87,10.303,PUSH
3.952,0.35087,0.19083,215.849,10.3,PUSH
3.953,0.35086,0.19081,215.826,10.297,PUSH
3.954,0.35086,0.19078,215.803,10.295,PUSH
3.955,0.35085,0.19076,215.781,10.292,PUSH
3.956,0.35085,0.19074,215.759,10.289,PUSH
3.957,0.35084,0.19071,215.735,10.287,PUSH
3.958,0.35084,0.19069,215.713,10.285,PUSH
3.959,0.35083,0.19067,215.691,10.282,PUSH
3.96,0.35083,0.19065,215.668,10.279,PUSH
3.961,0.35082,0.19062,215.645,10.277,PUSH
3.962,0.35082,0.1906,215.623,10.274,PUSH
3.963,0.35081,0.19058,215.6,10.271,PUSH
3.964,0.35081,0.19055,215.577,10.268,PUSH
3.965,0.3508,0.19053,215.555,10.265,PUSH
3.966,0.3508,0.19051,215.532,10.262,PUSH
3.967,0.35079,0.19049,215.509,10.259,PUSH
3.968,0.35079,0.19046,215.487,10.255,PUSH
3.969,0.35078,0.19044,215.464,10.252,PUSH
3.97,0.35078,0.19042,215.442,10.25,PUSH
3.971,0.35077,0.1904,215.42,10.246,PUSH
3.972,0.35077,0.19037,215.397,10.243,PUSH
3.973,0.35076,0.19035,215.373,10.24,PUSH
3.974,0.35076,0.19032,215.351,10.238,PUSH
3.975,0.35076,0.1903,215.329,10.235,PUSH
3.976,0.35075,0.19028,215.306,10.232,PUSH
3.977,0.35075,0.19026,215.285,10.228,PUSH
3.978,0.35074,0.19023,215.262,10.224,PUSH
3.979,0.35073,0.19021,215.237,10.221,PUSH
3.98,0.35073,0.19019,215.215,10.218,PUSH
3.981,0.35072,0.19016,215.193,10.214,PUSH
3.982,0.35072,0.19014,215.17,10.211,PUSH
3.983,0.35071,0.19012,215.148,10.208,PUSH
3.984,0.35071,0.1901,215.126,10.203,PUSH
3.985,0.3507,0.19007,215.103,10.199,PUSH
3.986,0.3507,0.19005,215.08,10.196,PUSH
3.987,0.35069,0.19003,215.058,10.191,PUSH
3.988,0.35069,0.19001,215.035,10.186,PUSH
3.989,0.35068,0.18998,215.012,10.183,PUSH
3.99,0.35068,0.18996,214.991,10.179,PUSH
3.991,0.35067,0.18994,214.968,10.174,PUSH
3.992,0.35067,0.18991,214.945,10.171,PUSH
3.993,0.35066,0.18989,214.923,10.167,PUSH
3.994,0.35066,0.18987,214.9,10.163,PUSH
3.995,0.35065,0.18985,214.876,10.159,PUSH
3.996,0.35065,0.18982,214.854,10.157,PUSH
3.997,0.35064,0.1898,214.832,10.152,PUSH
3.998,0.35064,0.18978,214.81,10.149,PUSH
3.999,0.35063,0.18976,214.789,10.144,PUSH
4.0,0.35063,0.18973,214.766,10.14,PUSH
4.001,0.35062,0.18971,214.741,10.136,PUSH
4.002,0.35062,0.18969,214.719,10.134,PUSH
4.003,0.35061,0.18966,214.697,10.129,PUSH
4.004,0.35061,0.18964,214.675,10.126,PUSH
4.005,0.3506,0.18962,214.654,10.121,PUSH
4.006,0.3506,0.1896,214.631,10.116,PUSH
4.007,0.35059,0.18957,214.607,10.112,PUSH
4.008,0.35058,0.18955,214.585,10.109,PUSH
4.009,0.35058,0.18953,214.563,10.104,PUSH
4.01,0.35057,0.18951,214.541,10.101,PUSH
4.011,0.35057,0.18948,214.519,10.095,PUSH
4.012,0.35056,0.18946,214.496,10.09,PUSH
4.013,0.35056,0.18944,214.472,10.086,PUSH
4.014,0.35055,0.18941,214.45,10.083,PUSH
4.015,0.35055,0.18939,214.428,10.078,PUSH
4.016,0.35054,0.18937,214.406,10.074,PUSH
4.017,0.35054,0.18935,214.384,10.069,PUSH
4.018,0.35053,0.18933,214.361,10.064,PUSH
4.019,0.35053,0.1893,214.337,10.06,PUSH
4.02,0.35052,0.18928,214.315,10.057,PUSH
4.021,0.35052,0.18926,214.293,10.052,PUSH
4.022,0.35051,0.18923,214.271,10.049,PUSH
4.023,0.35051,0.18921,214.249,10.043,PUSH
4.024,0.3505,0.18919,214.226,10.039,PUSH
4.025,0.35049,0.18916,214.202,10.035,PUSH
4.026,0.35049,0.18914,214.18,10.032,PUSH
4.027,0.35048,0.18912,214.158,10.027,PUSH
4.028,0.35048,0.1891,214.136,10.023,PUSH
4.029,0.35047,0.18908,214.114,10.018,PUSH
4.03,0.35047,0.18905,214.091,10.013,PUSH
4.031,0.35046,0.18903,214.069,10.009,PUSH
4.032,0.35046,0.18901,214.047,10.004,PUSH
4.033,0.35045,0.18899,214.024,10.0,PUSH
4.034,0.35045,0.18896,214.0,9.996,PUSH
4.035,0.35044,0.18894,213.979,9.993,PUSH
4.036,0.35044,0.18892,213.957,9.988,PUSH
4.037,0.35043,0.18889,213.935,9.985,PUSH
4.038,0.35043,0.18887,213.913,9.98,PUSH
4.039,0.35042,0.18885,213.89,9.975,PUSH
4.04,0.35042,0.18883,213.868,9.972,PUSH
4.041,0.35041,0.18881,213.846,9.967,PUSH
4.042,0.35041,0.18878,213.824,9.963,PUSH
4.043,0.3504,0.18876,213.8,9.959,PUSH
4.044,0.3504,0.18874,213.778,9.956,PUSH
4.045,0.35039,0.18871,213.756,9.951,PUSH
4.046,0.35039,0.18869,213.734,9.948,PUSH
4.047,0.35038,0.18867,213.713,9.943,PUSH
4.048,0.35038,0.18865,213.69,9.938,PUSH
4.049,0.35037,0.18863,213.668,9.934,PUSH
4.05,0.35037,0.1886,213.647,9.929,PUSH
4.051,0.35036,0.18858,213.624,9.925,PUSH
4.052,0.35036,0.18856,213.6,9.921,PUSH
4.053,0.35035,0.18853,213.578,9.918,PUSH
4.054,0.35035,0.18851,213.557,9.913,PUSH
4.055,0.35034,0.18849,213.535,9.91,PUSH
4.056,0.35034,0.18847,213.513,9.904,PUSH
4.057,0.35033,0.18845,213.49,9.9,PUSH
4.058,0.35032,0.18842,213.468,9.896,PUSH
4.059,0.35032,0.1884,213.446,9.891,PUSH
4.06,0.35031,0.18838,213.424,9.887,PUSH
4.061,0.35031,0.18835,213.4,9.883,PUSH
4.062,0.3503,0.18833,213.378,9.88,PUSH
4.063,0.3503,0.18831,213.356,9.876,PUSH
4.064,0.35029,0.18829,213.334,9.873,PUSH
4.065,0.35029,0.18827,213.313,9.867,PUSH
4.066,0.35028,0.18824,213.29,9.863,PUSH
4.067,0.35028,0.18822,213.268,9.859,PUSH
4.068,0.35027,0.1882,213.246,9.854,PUSH
4.069,0.35027,0.18818,213.223,9.85,PUSH
4.07,0.35026,0.18815,213.201,9.846,PUSH
4.071,0.35026,0.18813,213.18,9.841,PUSH
4.072,0.35025,0.18811,213.157,9.837,PUSH
4.073,0.35025,0.18809,213.133,9.834,PUSH
4.074,0.35024,0.18806,213.111,9.831,PUSH
4.075,0.35024,0.18804,213.09,9.826,PUSH
4.076,0.35023,0.18802,213.068,9.823,PUSH
4.077,0.35023,0.188,213.046,9.818,PUSH
4.078,0.35022,0.18798,213.023,9.813,PUSH
4.079,0.35022,0.18795,213.001,9.81,PUSH
4.08,0.35021,0.18793,212.98,9.805,PUSH
4.081,0.35021,0.18791,212.957,9.801,PUSH
4.082,0.3502,0.18789,212.934,9.798,PUSH
4.083,0.3502,0.18786,212.913,9.793,PUSH
4.084,0.35019,0.18784,212.89,9.789,PUSH
4.085,0.35019,0.18782,212.867,9.785,PUSH
4.086,0.35018,0.18779,212.845,9.783,PUSH
4.087,0.35018,0.18777,212.823,9.778,PUSH
4.088,0.35017,0.18775,212.801,9.775,PUSH
4.089,0.35017,0.18773,212.78,9.77,PUSH
4.09,0.35016,0.18771,212.757,9.765,PUSH
4.091,0.35015,0.18768,212.735,9.762,PUSH
4.092,0.35015,0.18766,212.713,9.757,PUSH
4.093,0.35014,0.18764,212.691,9.752,PUSH
4.094,0.35014,0.18762,212.668,9.749,PUSH
4.095,0.35013,0.1876,212.647,9.744,PUSH
4.096,0.35013,0.18757,212.624,9.739,PUSH
4.097,0.35012,0.18755,212.602,9.736,PUSH
4.098,0.35012,0.18753,212.581,9.731,PUSH
4.099,0.35011,0.18751,212.558,9.727,PUSH
4.1,0.35011,0.18748,212.536,9.724,PUSH
4.101,0.3501,0.18746,212.514,9.72,PUSH
4.102,0.3501,0.18744,212.492,9.716,PUSH
4.103,0.35009,0.18742,212.469,9.713,PUSH
4.104,0.35009,0.18739,212.448,9.708,PUSH
4.105,0.35008,0.18737,212.426,9.704,PUSH
4.106,0.35008,0.18735,212.403,9.701,PUSH
4.107,0.35007,0.18733,212.382,9.697,PUSH
4.108,0.35007,0.1873,212.359,9.693,PUSH
4.109,0.35006,0.18728,212.337,9.69,PUSH
4.11,0.35006,0.18726,212.316,9.686,PUSH
4.111,0.35005,0.18724,212.293,9.682,PUSH
4.112,0.35005,0.18721,212.271,9.679,PUSH
4.113,0.35004,0.18719,212.25,9.675,PUSH
4.114,0.35004,0.18717,212.227,9.671,PUSH
4.115,0.35003,0.18715,212.205,9.668,PUSH
4.116,0.35003,0.18713,212.184,9.663,PUSH
4.117,0.35002,0.1871,212.161,9.659,PUSH
4.118,0.35002,0.18708,212.139,9.657,PUSH
4.119,0.35001,0.18706,212.118,9.652,PUSH
4.12,0.35001,0.18704,212.096,9.648,PUSH
4.121,0.35,0.18701,212.073,9.645,PUSH
4.122,0.35,0.18699,212.052,9.641,PUSH
4.123,0.34999,0.18697,212.03,9.637,PUSH
4.124,0.34999,0.18695,212.008,9.634,PUSH
4.125,0.34998,0.18693,211.986,9.629,PUSH
4.126,0.34998,0.1869,211.964,9.625,PUSH
4.127,0.34997,0.18688,211.942,9.623,PUSH
4.128,0.34997,0.18686,211.92,9.618,PUSH
4.129,0.34996,0.18684,211.898,9.614,PUSH
4.13,0.34996,0.18681,211.876,9.611,PUSH
4.131,0.34995,0.18679,211.854,9.607,PUSH
4.132,0.34995,0.18677,211.832,9.603,PUSH
4.133,0.34994,0.18675,211.81,9.6,PUSH
4.134,0.34994,0.18673,211.788,9.595,PUSH
4.135,0.34993,0.1867,211.766,9.591,PUSH
4.136,0.34993,0.18668,211.744,9.588,PUSH
4.137,0.34992,0.18666,211.722,9.584,PUSH
4.138,0.34992,0.18664,211.7,9.58,PUSH
4.139,0.34991,0.18661,211.678,9.577,PUSH
4.14,0.34991,0.18659,211.656,9.572,PUSH
4.141,0.3499,0.18657,211.634,9.568,PUSH
4.142,0.3499,0.18655,211.611,9.565,PUSH
4.143,0.34989,0.18653,211.59,9.561,PUSH
4.144,0.34989,0.1865,211.568,9.557,PUSH
4.145,0.34988,0.18648,211.545,9.554,PUSH
4.146,0.34988,0.18646,211.524,9.549,PUSH
4.147,0.34987,0.18644,211.501,9.545,PUSH
4.148,0.34987,0.18641,211.479,9.542,PUSH
4.149,0.34986,0.18639,211.458,9.538,PUSH
4.15,0.34986,0.18637,211.435,9.534,PUSH
4.151,0.34985,0.18635,211.413,9.531,PUSH
4.152,0.34985,0.18633,211.392,9.526,PUSH
4.153,0.34984,0.1863,211.369,9.522,PUSH
4.154,0.34983,0.18628,211.347,9.519,PUSH
4.155,0.34983,0.18626,211.325,9.514,PUSH
4.156,0.34982,0.18624,211.303,9.51,PUSH
4.157,0.34982,0.18621,211.28,9.507,PUSH
4.158,0.34981,0.18619,211.259,9.503,PUSH
4.159,0.34981,0.18617,211.236,9.498,PUSH
4.16,0.3498,0.18615,211.214,9.496,PUSH
4.161,0.3498,0.18613,211.193,9.491,PUSH
4.162,0.34979,0.1861,211.17,9.487,PUSH
4.163,0.34979,0.18608,211.148,9.484,PUSH
4.164,0.34978,0.18606,211.126,9.479,PUSH
4.165,0.34978,0.18604,211.104,9.475,PUSH
4.166,0.34977,0.18601,211.081,9.472,PUSH
4.167,0.34977,0.18599,211.06,9.467,PUSH
4.168,0.34976,0.18597,211.037,9.463,PUSH
4.169,0.34976,0.18595,211.015,9.46,PUSH
4.17,0.34975,0.18593,210.994,9.455,PUSH
4.171,0.34974,0.1859,210.971,9.451,PUSH
4.172,0.34974,0.18588,210.949,9.448,PUSH
4.173,0.34973,0.18586,210.927,9.443,PUSH
4.174,0.34973,0.18584,210.904,9.439,PUSH
4.175,0.34972,0.18581,210.882,9.436,PUSH
4.176,0.34972,0.18579,210.861,9.431,PUSH
4.177,0.34971,0.18577,210.838,9.427,PUSH
4.178,0.34971,0.18575,210.816,9.424,PUSH
4.179,0.3497,0.18572,210.794,9.419,PUSH
4.18,0.3497,0.1857,210.771,9.415,PUSH
4.181,0.34969,0.18568,210.749,9.412,PUSH
4.182,0.34969,0.18566,210.728,9.407,PUSH
4.183,0.34968,0.18564,210.705,9.403,PUSH
4.184,0.34967,0.18561,210.683,9.4,PUSH
4.185,0.34967,0.18559,210.661,9.395,PUSH
4.186,0.34966,0.18557,210.638,9.391,PUSH
4.187,0.34966,0.18555,210.616,9.388,PUSH
4.188,0.34965,0.18552,210.595,9.383,PUSH
4.189,0.34965,0.1855,210.572,9.379,PUSH
4.19,0.34964,0.18548,210.55,9.376,PUSH
4.191,0.34964,0.18546,210.528,9.371,PUSH
4.192,0.34963,0.18544,210.505,9.366,PUSH
4.193,0.34963,0.18541,210.483,9.363,PUSH
4.194,0.34962,0.18539,210.461,9.359,PUSH
4.195,0.34961,0.18537,210.439,9.354,PUSH
4.196,0.34961,0.18535,210.416,9.351,PUSH
4.197,0.3496,0.18532,210.395,9.347,PUSH
4.198,0.3496,0.1853,210.372,9.342,PUSH
4.199,0.34959,0.18528,210.35,9.339,PUSH
4.2,0.34959,0.18526,210.328,9.334,PUSH
4.201,0.34958,0.18523,210.305,9.33,PUSH
4.202,0.34958,0.18521,210.283,9.327,PUSH
4.203,0.34957,0.18519,210.261,9.322,PUSH
4.204,0.34956,0.18517,210.239,9.318,PUSH
4.205,0.34956,0.18515,210.216,9.315,PUSH
4.206,0.34955,0.18512,210.195,9.31,PUSH
4.207,0.34955,0.1851,210.172,9.306,PUSH
4.208,0.34954,0.18508,210.15,9.303,PUSH
4.209,0.34954,0.18506,210.128,9.298,PUSH
4.21,0.34953,0.18503,210.105,9.293,PUSH
4.211,0.34953,0.18501,210.083,9.29,PUSH
4.212,0.34952,0.18499,210.061,9.285,PUSH
4.213,0.34951,0.18497,210.038,9.281,PUSH
4.214,0.34951,0.18495,210.016,9.278,PUSH
4.215,0.3495,0.18492,209.994,9.273,PUSH
4.216,0.3495,0.1849,209.971,9.269,PUSH
4.217,0.34949,0.18488,209.949,9.266,PUSH
4.218,0.34949,0.18486,209.928,9.261,PUSH
4.219,0.34948,0.18483,209.905,9.256,PUSH
4.22,0.34947,0.18481,209.882,9.254,PUSH
4.221,0.34947,0.18479,209.861,9.249,PUSH
4.222,0.34946,0.18477,209.838,9.244,PUSH
4.223,0.34946,0.18475,209.816,9.241,PUSH
4.224,0.34945,0.18472,209.794,9.236,PUSH
4.225,0.34945,0.1847,209.771,9.232,PUSH
4.226,0.34944,0.18468,209.749,9.229,PUSH
4.227,0.34943,0.18466,209.727,9.224,PUSH
4.228,0.34943,0.18463,209.704,9.22,PUSH
4.229,0.34942,0.18461,209.682,9.217,PUSH
4.23,0.34942,0.18459,209.66,9.212,PUSH
4.231,0.34941,0.18457,209.637,9.207,PUSH
4.232,0.34941,0.18455,209.615,9.204,PUSH
4.233,0.3494,0.18452,209.593,9.199,PUSH
4.234,0.34939,0.1845,209.57,9.195,PUSH
4.235,0.34939,0.18448,209.548,9.192,PUSH
4.236,0.34938,0.18446,209.526,9.187,PUSH
4.237,0.34938,0.18443,209.503,9.183,PUSH
4.238,0.34937,0.18441,209.481,9.18,PUSH
4.239,0.34937,0.18439,209.459,9.175,PUSH
4.24,0.34936,0.18437,209.436,9.17,PUSH
4.241,0.34935,0.18434,209.414,9.167,PUSH
4.242,0.34935,0.18432,209.392,9.162,PUSH
4.243,0.34934,0.1843,209.369,9.158,PUSH
4.244,0.34934,0.18428,209.347,9.155,PUSH
4.245,0.34933,0.18426,209.325,9.15,PUSH
4.246,0.34932,0.18423,209.302,9.146,PUSH
4.247,0.34932,0.18421,209.28,9.143,PUSH
4.248,0.34931,0.18419,209.258,9.138,PUSH
4.249,0.34931,0.18417,209.235,9.133,PUSH
4.25,0.3493,0.18414,209.213,9.13,PUSH
4.251,0.3493,0.18412,209.191,9.125,PUSH
4.252,0.34929,0.1841,209.168,9.121,PUSH
4.253,0.34928,0.18408,209.146,9.118,PUSH
4.254,0.34928,0.18406,209.124,9.113,PUSH
4.255,0.34927,0.18403,209.101,9.108,PUSH
4.256,0.34927,0.18401,209.079,9.106,PUSH
4.257,0.34926,0.18399,209.057,9.101,PUSH
4.258,0.34925,0.18397,209.034,9.096,PUSH
4.259,0.34925,0.18394,209.012,9.093,PUSH
4.26,0.34924,0.18392,208.99,9.088,PUSH
4.261,0.34924,0.1839,208.966,9.084,PUSH
4.262,0.34923,0.18388,208.944,9.081,PUSH
4.263,0.34922,0.18386,208.923,9.076,PUSH
4.264,0.34922,0.18383,208.899,9.071,PUSH
4.265,0.34921,0.18381,208.877,9.068,PUSH
4.266,0.34921,0.18379,208.855,9.064,PUSH
4.267,0.3492,0.18377,208.832,9.059,PUSH
4.268,0.3492,0.18374,208.81,9.056,PUSH
4.269,0.34919,0.18372,208.788,9.051,PUSH
4.27,0.34918,0.1837,208.765,9.047,PUSH
4.271,0.34918,0.18368,208.743,9.044,PUSH
4.272,0.34917,0.18366,208.721,9.039,PUSH
4.273,0.34916,0.18363,208.698,9.034,PUSH
4.274,0.34916,0.18361,208.676,9.031,PUSH
4.275,0.34915,0.18359,208.654,9.026,PUSH
4.276,0.34915,0.18357,208.63,9.022,PUSH
4.277,0.34914,0.18354,208.608,9.019,PUSH
4.278,0.34914,0.18352,208.586,9.014,PUSH
4.279,0.34913,0.1835,208.563,9.009,PUSH
4.28,0.34912,0.18348,208.541,9.007,PUSH
4.281,0.34912,0.18346,208.519,9.002,PUSH
4.282,0.34911,0.18343,208.496,8.997,PUSH
4.283,0.34911,0.18341,208.474,8.994,PUSH
4.284,0.3491,0.18339,208.452,8.989,PUSH
4.285,0.34909,0.18337,208.429,8.985,PUSH
4.286,0.34909,0.18334,208.407,8.982,PUSH
4.287,0.34908,0.18332,208.385,8.977,PUSH
4.288,0.34907,0.1833,208.361,8.972,PUSH
4.289,0.34907,0.18328,208.339,8.969,PUSH
4.29,0.34906,0.18326,208.317,8.965,PUSH
4.291,0.34906,0.18323,208.294,8.96,PUSH
4.292,0.34905,0.18321,208.272,8.957,PUSH
4.293,0.34904,0.18319,208.25,8.952,PUSH
4.294,0.34904,0.18317,208.227,8.948,PUSH
4.295,0.34903,0.18314,208.205,8.945,PUSH
4.296,0.34903,0.18312,208.183,8.94,PUSH
4.297,0.34902,0.1831,208.159,8.935,PUSH
4.298,0.34901,0.18308,208.137,8.932,PUSH
4.299,0.34901,0.18306,208.115,8.927,PUSH
4.3,0.349,0.18303,208.092,8.923,PUSH
4.301,0.349,0.18301,208.07,8.92,PUSH
4.302,0.34899,0.18299,208.048,8.915,PUSH
4.303,0.34898,0.18297,208.024,8.911,PUSH
4.304,0.34898,0.18294,208.002,8.908,PUSH
4.305,0.34897,0.18292,207.98,8.903,PUSH
4.306,0.34896,0.1829,207.957,8.898,PUSH
4.307,0.34896,0.18288,207.935,8.895,PUSH
4.308,0.34895,0.18286,207.913,8.89,PUSH
4.309,0.34895,0.18283,207.89,8.886,PUSH
4.31,0.34894,0.18281,207.868,8.883,PUSH
4.311,0.34893,0.18279,207.846,8.878,PUSH
4.312,0.34893,0.18277,207.822,8.873,PUSH
4.313,0.34892,0.18274,207.8,8.871,PUSH
4.314,0.34891,0.18272,207.778,8.866,PUSH
